datetime,open,high,low,close,volume
2026-04-28 18:12:00,426.755,427.0355,426.71,427.01,27190
2026-04-28 18:13:00,427.0,427.09,426.93,427.01,21258
2026-04-28 18:14:00,427.045,427.045,426.7601,426.8,19215
2026-04-28 18:15:00,426.79,426.9302,426.76,426.85,34077
2026-04-28 18:16:00,426.835,426.8681,426.63,426.815,36218
2026-04-28 18:17:00,426.8299,426.89,426.77,426.85,25870
2026-04-28 18:18:00,426.8596,426.87,426.69,426.78,27523
2026-04-28 18:19:00,426.78,426.81,426.71,426.7699,27149
2026-04-28 18:20:00,426.74,426.8386,426.4,426.44,47693
2026-04-28 18:21:00,426.45,426.7199,426.42,426.7199,29600
2026-04-28 18:22:00,426.69,426.78,426.44,426.44,35760
2026-04-28 18:23:00,426.45,426.89,426.42,426.66,52569
2026-04-28 18:24:00,426.67,426.78,426.64,426.6712,32388
2026-04-28 18:25:00,426.7,426.83,426.62,426.805,40167
2026-04-28 18:26:00,426.8,426.82,426.63,426.655,28747
2026-04-28 18:27:00,426.66,426.77,426.65,426.7,27918
2026-04-28 18:28:00,426.67,426.675,426.35,426.39,68278
2026-04-28 18:29:00,426.39,426.61,426.31,426.61,35794
2026-04-28 18:30:00,426.59,426.59,426.465,426.575,39389
2026-04-28 18:31:00,426.575,426.66,426.3,426.34,35420
2026-04-28 18:32:00,426.33,426.4292,426.324,426.39,33323
2026-04-28 18:33:00,426.39,426.4099,426.2501,426.2501,43120
2026-04-28 18:34:00,426.265,426.37,426.08,426.1696,47512
2026-04-28 18:35:00,426.15,426.2709,426.08,426.16,32364
2026-04-28 18:36:00,426.14,426.3499,426.118,426.3499,28934
2026-04-28 18:37:00,426.35,426.56,426.24,426.32,31319
2026-04-28 18:38:00,426.33,426.77,426.33,426.71,45314
2026-04-28 18:39:00,426.72,426.76,426.5301,426.56,35521
2026-04-28 18:40:00,426.55,426.74,426.49,426.685,53238
2026-04-28 18:41:00,426.685,426.685,426.5371,426.66,69777
